guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
Doench2016-48,-0.4400,-1.2479,1.000000,0.813006,0.756265,-27.2000,-28.3265,1.000000,0.923416,0.646777,0.998788,0.856732,0.997148,0.854665,0.856528,0.631832,0.999873,0.991076,0.127932,0.012581,0.141509,0.012840,0.986893,0.025510,0.721116,0.030724,0.738466,0.909593,0.813971,0.977907,0.529368,0.119412,0.709655,0.125349,0.577956,0.900879,0.716663,0.981336,0.992570,0.964157,0.610972,0.891547,0.615090,0.883417,0.999965,0.892642,0.990871,0.883138,0.999960,0.990207
Doench2016-49,-6.4200,-6.5321,0.250000,0.256559,0.405247,-29.5900,-30.8608,0.125000,0.243694,0.424627,0.999794,0.969775,0.984471,0.883007,0.953798,0.867004,0.068990,0.192067,0.022258,0.181506,0.000149,0.181535,0.001312,0.126126,0.007228,0.105951,0.014462,0.250057,1.000000,0.943323,0.999999,0.915299,0.999999,0.927329,0.014684,0.041967,0.007204,0.046390,0.019472,0.059265,0.011842,0.077107,0.033562,0.102319,0.073812,0.312668,0.953805,0.987548,0.938091,0.322290
Doench2016-50,-6.7800,-7.1365,0.625000,0.625030,0.665803,-31.2100,-33.0379,0.375000,0.281988,0.500994,0.981432,0.979204,0.989426,0.966847,0.999985,0.965551,0.037027,0.268092,0.034410,0.141828,0.004158,0.206478,0.944178,0.712381,0.706437,0.891110,0.967238,0.903418,0.997797,0.877130,0.974561,0.674727,0.679162,0.177200,0.358815,0.120834,0.036935,0.061894,0.067895,0.056308,0.635333,0.103681,0.965676,0.210243,0.939237,0.614753,0.997661,0.597689,0.998687,0.490506
Doench2016-51,-0.2600,-0.7656,0.750000,0.815629,0.850985,-25.8800,-27.5592,0.750000,0.711948,0.620153,0.983986,0.827670,0.999538,0.844828,0.999574,0.480030,0.995991,0.540854,0.986486,0.919554,1.000000,0.766888,0.913465,0.852194,0.422326,0.100384,0.509880,0.107682,0.802363,0.107422,0.883357,0.191272,0.997711,0.968689,0.998475,0.976108,0.996373,0.963065,0.948408,0.961805,0.985913,0.922635,0.871839,0.908795,0.928094,0.865049,0.387635,0.049661,0.408296,0.048469
Doench2016-52,-7.6900,-7.9437,0.375000,0.394275,0.515406,-32.7200,-33.8622,0.125000,0.164004,0.405446,0.324419,0.401670,0.227610,0.192002,0.773360,0.222486,0.000361,0.826782,0.001627,0.828964,0.026212,0.841209,0.818616,0.884836,0.987368,0.321883,0.994547,0.268267,0.999942,0.440121,0.999929,0.771264,0.999929,0.797409,0.056267,0.831011,0.002023,0.012562,0.000719,0.010815,0.771429,0.043558,0.002526,0.024169,0.327044,0.128723,0.995666,0.128385,0.998525,0.132811
Doench2016-53,-2.2700,-3.2499,0.625000,0.638469,0.680210,-39.4500,-40.4284,0.625000,0.626453,0.406473,0.966076,0.999488,0.999233,0.999134,0.987691,0.998873,0.987500,0.034034,0.486692,0.001133,0.102439,0.000071,0.214519,0.033579,0.862718,0.047356,0.813115,0.003694,0.652556,0.000450,0.665774,0.000005,0.758133,0.000014,0.756719,0.000038,0.885539,0.005743,0.801728,0.546337,0.272300,0.999973,0.273518,0.999985,0.680118,0.999881,0.658939,0.999769,0.778890,0.459899
Doench2016-54,-2.1500,-2.6496,0.500000,0.557581,0.471023,-26.6700,-28.1869,0.625000,0.576772,0.531126,0.228829,0.683970,0.105927,0.671965,0.082373,0.311038,0.687835,0.537309,0.183103,0.516163,0.120327,0.883212,0.316974,0.849799,0.999834,0.461513,0.996335,0.098038,0.939083,0.459552,0.218304,0.475982,0.080879,0.059804,0.130171,0.075250,0.132843,0.071600,0.040720,0.562346,0.178221,0.601869,0.996450,0.660110,0.995720,0.839560,0.992379,0.896936,0.994147,0.906504
Doench2016-55,-4.8800,-5.0905,1.000000,0.964885,0.576516,-31.5700,-32.8388,0.250000,0.339973,0.344842,0.744058,0.990751,0.007238,0.115146,0.002390,0.010893,0.002869,0.011053,0.023823,0.030176,0.996055,0.991458,0.998354,0.897155,0.999932,0.886134,0.023816,0.021707,0.007134,0.110190,0.000757,0.107666,0.004814,0.004727,0.995653,0.886716,0.733417,0.005327,0.999968,0.006112,0.999332,0.088336,0.999610,0.213859,0.999997,0.251881,0.991507,0.494568,0.999597,0.772983
Doench2016-56,-3.3200,-3.6523,0.625000,0.740156,0.721326,-39.7000,-40.2220,0.375000,0.388424,0.401628,0.623720,0.979589,0.029479,0.979053,0.333151,0.871021,0.296934,0.872616,0.980529,0.984071,0.999662,0.027945,1.000000,0.024424,0.964385,0.022042,0.874819,0.009579,0.863316,0.153204,0.732431,0.001547,0.806843,0.000075,0.355542,0.000181,0.326814,0.006566,0.342727,0.999921,0.999796,0.100248,0.945126,0.000171,0.971925,0.000460,0.986716,0.999997,0.992599,0.999852
Doench2016-57,-1.4100,-1.5435,0.750000,0.757419,0.804845,-26.7100,-28.3911,0.750000,0.541113,0.598285,0.999863,0.975528,0.998380,0.711282,0.999789,0.696821,0.998277,0.642022,0.958431,0.614786,0.899505,0.536232,0.969564,0.855146,0.998890,0.505155,0.995653,0.484420,0.109361,0.190332,0.113487,0.684790,0.996347,0.740277,0.999849,0.773223,0.998922,0.777346,0.994618,0.918643,0.086989,0.212031,0.091323,0.215647,0.999869,0.277689,0.931535,0.401944,0.956248,0.752379
Doench2016-58,-6.2200,-6.3926,0.875000,0.846125,0.600813,-31.5300,-32.4168,0.375000,0.373432,0.412894,0.999135,0.999879,0.008763,0.024213,0.001351,0.014848,0.001260,0.017123,0.001630,0.018734,0.999460,0.963138,0.999968,0.998743,0.999978,0.995587,0.999189,0.957652,0.001161,0.001062,0.000590,0.009438,0.234774,0.270017,0.010912,0.059797,0.765265,0.771800,0.997963,0.053989,0.999158,0.069075,0.999081,0.037964,0.999104,0.091484,0.998341,0.947073,0.999175,0.956270
Doench2016-59,-5.4600,-5.6356,0.250000,0.285184,0.427559,-28.6200,-30.4286,0.125000,0.377383,0.464633,0.093455,0.673255,0.088134,0.539016,0.086015,0.527396,0.999429,0.761486,0.076067,0.303448,0.067317,0.152034,0.111027,0.273475,0.956723,0.776931,0.929892,0.540122,0.929832,0.671969,0.933082,0.366200,0.998737,0.688268,0.189594,0.240453,0.143864,0.227793,0.073370,0.519981,0.793037,0.723235,0.025965,0.446165,0.012517,0.327251,0.050185,0.428599,0.992936,0.105586
Doench2016-60,-0.1400,-1.0472,0.750000,0.878864,0.776039,-30.1400,-31.1402,0.625000,0.595300,0.522084,0.688800,0.932373,0.699802,0.928563,0.998187,0.999906,0.715340,0.003130,0.716980,0.002370,0.748254,0.001359,0.992399,0.001211,0.772913,0.001210,0.741314,0.012100,0.752155,0.998702,0.376723,0.914159,0.287000,0.884187,0.996509,0.313668,0.920948,0.341744,0.907295,0.363938,0.973884,0.730336,0.987856,0.791850,0.999575,0.862220,0.581189,0.756475,0.663653,0.602169
Doench2016-61,-5.4700,-5.8804,0.375000,0.440194,0.552110,-32.6400,-33.5600,0.250000,0.392407,0.479037,0.155329,0.972284,0.146394,0.911686,0.999827,0.749204,0.212537,0.708884,0.085702,0.725537,0.692280,0.734794,0.270112,0.751237,0.959109,0.120780,1.000000,0.224562,0.999691,0.154843,0.999662,0.193932,1.000000,0.193745,0.832342,0.219492,0.999972,0.461599,0.017185,0.376090,0.787532,0.124729,0.203227,0.138912,0.189105,0.020548,0.241511,0.918765,0.250679,0.879118
Doench2016-62,-1.5900,-2.1548,1.000000,0.836697,0.692926,-33.2700,-34.3221,0.375000,0.410927,0.579187,0.388123,0.998609,0.321992,0.997723,0.418041,0.976555,0.938386,0.914902,0.997225,0.686814,0.995117,0.723086,0.485141,0.996386,0.322013,0.000732,0.108295,0.000050,0.669582,0.001581,0.724353,0.999938,0.796686,0.999941,0.864004,0.002340,0.974738,0.000035,0.991549,0.000094,0.989572,0.999853,0.712914,0.063838,0.592331,0.230737,0.570811,0.999087,0.997655,0.991434
Doench2016-63,-5.1700,-5.2904,0.625000,0.588775,0.670998,-31.5600,-33.4761,0.500000,0.529604,0.517816,0.999884,0.836271,0.999812,0.743950,0.997266,0.702010,0.013626,0.815562,0.001405,0.967696,0.990035,0.841132,0.009177,0.892406,0.999945,0.147944,0.847453,0.104592,0.851285,0.048684,0.999861,0.005797,1.000000,0.013451,0.999788,0.133600,0.851172,0.905730,0.849774,0.730114,0.019633,0.344350,0.995542,0.269025,0.002155,0.642329,0.000981,0.251066,0.991157,0.960614
Doench2016-64,-2.2700,-3.0466,0.625000,0.686970,0.733167,-39.7200,-40.3517,0.500000,0.501926,0.406595,0.956973,0.998862,0.921088,0.999323,0.998710,0.999126,0.982647,0.998789,0.982382,0.034096,0.366267,0.001133,0.098737,0.000071,0.300289,0.033577,0.992748,0.047356,0.885449,0.003694,0.838791,0.000450,0.843506,0.000005,0.658969,0.000005,0.656977,0.000013,0.838626,0.001193,0.725118,0.014585,0.379163,0.999993,0.378085,0.999978,0.884082,0.999706,0.974738,0.999936
Doench2016-65,-2.9400,-3.6259,0.375000,0.440588,0.551752,-31.4900,-33.2288,1.000000,0.784410,0.519656,0.997231,0.668765,0.439257,0.381163,0.364825,0.638117,0.033380,0.325810,0.590816,0.027698,0.610502,0.005925,0.015410,0.009014,0.661950,0.669512,0.803041,0.395771,0.999743,0.030667,0.996283,0.233716,0.997901,0.731673,0.953960,0.929070,0.429980,0.373204,0.486216,0.597737,0.575936,0.712058,0.999994,0.986674,0.028559,0.897442,0.012962,0.862041,0.037097,0.917055
Doench2016-66,-5.7900,-5.8279,0.625000,0.633376,0.506502,-32.4800,-33.7927,0.625000,0.598904,0.537771,0.045681,0.991345,0.011617,0.925456,0.002568,0.902466,0.000655,0.978070,0.005582,0.975018,0.999905,0.983378,0.999984,0.153029,0.998640,0.024870,0.996735,0.004211,0.995191,0.002716,0.003898,0.014303,0.002587,0.009330,0.005485,0.748783,0.013331,0.399578,0.049871,0.571413,0.999538,0.715615,0.999286,0.298677,0.999672,0.077234,0.999925,0.992483,0.999897,0.987447
Doench2016-67,-3.5900,-3.8039,0.500000,0.509557,0.592519,-31.6300,-32.7464,0.375000,0.411108,0.247700,0.923366,0.174502,0.893748,0.102234,0.862645,0.015300,0.989758,0.004677,0.118120,0.000488,0.016886,0.000953,0.031424,0.003190,0.092018,0.073881,0.999325,0.703606,0.994263,0.454786,0.933007,0.088877,0.919364,0.042637,0.923662,0.084275,0.081594,0.985077,0.013444,0.844373,0.011984,0.073828,0.143287,0.093497,0.994108,0.176526,0.934600,0.806228,0.973775,0.225063
Doench2016-68,-6.2200,-6.3935,0.750000,0.750391,0.600600,-33.8000,-34.6020,0.250000,0.258260,0.406292,0.998505,0.999620,0.997103,0.999539,0.008299,0.023163,0.000880,0.015752,0.000781,0.018167,0.001632,0.019906,0.999417,0.998767,0.999962,0.998923,0.999983,0.995861,0.999639,0.988061,0.001649,0.000913,0.001025,0.001079,0.236345,0.242174,0.011199,0.022303,0.763772,0.767505,0.998919,0.003097,0.995988,0.003641,0.998648,0.000355,0.998571,0.029045,0.999688,0.997962
Doench2016-69,-4.7900,-4.9317,0.500000,0.523236,0.618582,-30.1700,-31.1396,0.500000,0.508535,0.480421,0.999969,0.983752,0.999959,0.145449,0.999997,0.148026,0.999984,0.035571,0.184251,0.250507,0.001441,0.004225,0.000875,0.018309,0.000784,0.004089,0.999092,0.979311,0.999567,0.986908,0.999867,0.992016,0.999972,0.991978,0.999925,0.997931,0.999966,0.992886,0.999319,0.991838,0.999981,0.992135,0.000350,0.016733,0.000566,0.019553,0.001091,0.015258,0.184692,0.041947
Doench2016-70,-4.3700,-4.4049,0.500000,0.504539,0.603224,-31.8100,-32.8133,0.250000,0.315357,0.352323,0.996308,0.075760,0.995043,0.005368,0.996092,0.004676,0.996154,0.003854,0.999865,0.003564,0.990413,0.046564,0.026480,0.841086,0.008097,0.837880,0.007985,0.840729,0.015791,0.370783,0.999912,0.494302,0.996026,0.999031,0.996097,0.182983,0.987957,0.159261,0.988197,0.159178,0.994236,0.177308,0.017301,0.789044,0.006770,0.795823,0.009118,0.166745,0.036636,0.092513
Doench2016-71,-4.7000,-4.9855,0.750000,0.765852,0.639345,-30.5000,-31.7487,0.750000,0.650777,0.461626,0.133426,0.776914,0.002683,0.185303,0.001617,0.102163,0.990744,0.350242,0.270997,0.106947,0.999172,0.320269,0.999998,0.404675,0.999997,0.392584,0.994778,0.389969,0.264959,0.209652,0.994989,0.245379,0.006720,0.542207,0.002696,0.577780,0.133724,0.736927,0.996205,0.852935,0.998888,0.912327,0.999640,0.692941,0.999938,0.838269,0.996331,0.252200,0.999391,0.342840
Doench2016-72,-2.0800,-2.6139,0.375000,0.448790,0.474097,-29.0200,-30.0281,0.375000,0.453650,0.433879,0.957714,0.267239,0.269279,0.251077,0.147202,0.243293,0.087135,0.060694,0.663922,0.764540,0.181591,0.761316,0.121468,0.972954,0.316226,0.947397,0.991979,0.246737,0.989964,0.037222,0.943204,0.249695,0.221944,0.246208,0.084389,0.006584,0.131477,0.017219,0.175379,0.028545,0.049355,0.711997,0.191208,0.430108,0.996735,0.472335,0.996476,0.973670,0.965299,0.988746
Doench2016-73,-6.7800,-7.1771,0.500000,0.529575,0.623648,-29.8400,-31.4413,0.375000,0.453548,0.518762,0.879996,0.198096,0.880077,0.167518,0.988463,0.772653,0.476329,0.554177,0.006826,0.030448,0.004402,0.019985,0.008285,0.032465,0.992569,0.980521,1.000000,0.998393,0.999869,0.997098,0.999824,0.997976,0.999712,0.997523,1.000000,0.999267,0.992709,0.983210,0.999964,0.998916,0.008714,0.008679,0.000150,0.000536,0.001646,0.003826,0.353439,0.179348,0.879980,0.454600
Doench2016-74,-2.7600,-2.8785,1.000000,0.928607,0.770677,-33.4900,-35.6668,0.000000,0.080864,0.389992,0.024751,0.549559,0.019501,0.492257,0.997688,0.471784,0.983543,0.461596,0.983193,0.684805,0.997409,0.808472,0.997428,0.642915,0.998854,0.741723,0.999278,0.704131,0.018459,0.284005,0.017086,0.318750,0.947492,0.992919,0.867503,0.141724,0.880152,0.434515,0.986982,0.054384,0.998394,0.005792,0.995819,0.003229,0.962774,0.002156,0.854719,0.000611,0.882516,0.004503
Doench2016-75,-0.4400,-1.2466,0.875000,0.777390,0.755855,-27.9800,-29.5717,0.375000,0.450134,0.364473,0.996301,0.165288,0.996362,0.135271,0.997120,0.136107,0.854514,0.115572,0.999872,0.997196,0.127438,0.004874,0.139910,0.004328,0.986834,0.006639,0.720494,0.037500,0.737999,0.292732,0.812562,0.947306,0.528572,0.845578,0.710295,0.770357,0.578845,0.324294,0.716154,0.989659,0.990184,0.907109,0.610081,0.144288,0.614377,0.142423,0.999969,0.161555,0.999216,0.161387
Doench2016-76,-2.9500,-3.3399,0.375000,0.415053,0.501117,-30.7600,-32.2859,0.500000,0.468207,0.541853,0.227911,0.991891,0.053103,0.954661,0.015387,0.802589,0.007834,0.597240,0.026470,0.740288,0.997912,0.725689,0.688664,0.330530,0.996351,0.911773,0.998759,0.021252,0.998565,0.013603,0.993310,0.017313,0.697647,0.984578,0.999528,0.023281,0.026825,0.000116,0.008206,0.003277,0.015568,0.978918,0.053250,0.974676,0.224147,0.857371,0.995993,0.843315,0.996904,0.064702
Doench2016-77,-3.3900,-3.8711,0.500000,0.624405,0.610825,-33.6000,-34.6887,0.250000,0.338574,0.233263,0.793511,0.020919,0.782501,0.012430,0.254386,0.006833,0.260956,0.007141,0.252987,0.010317,0.997497,0.012431,0.354859,0.018506,0.542133,0.995809,0.768269,0.789708,0.739611,0.026110,0.941479,0.028214,0.533072,0.028248,0.340534,0.194556,0.994125,0.253747,0.260881,0.081495,0.268639,0.085767,0.234510,0.031882,0.959981,0.104879,0.950769,0.977709,0.985797,0.978555
Doench2016-78,-4.0500,-4.3981,0.375000,0.375107,0.499905,-38.5900,-39.6414,0.250000,0.265218,0.372123,0.202657,0.984009,0.066385,0.202761,0.998509,0.190605,0.762967,0.961200,0.008158,0.982454,0.030239,0.507841,0.025032,0.375028,0.996766,0.132771,0.915882,0.003098,0.992078,0.000360,0.999999,0.078863,0.998580,0.901738,0.924138,0.971315,0.022334,0.131841,0.026387,0.017371,0.136756,0.000577,0.869220,0.000011,0.754537,0.000004,0.065497,0.000688,0.201988,0.999933
Doench2016-79,-5.3900,-5.5210,0.375000,0.441693,0.516872,-30.5300,-32.1593,0.250000,0.380284,0.415292,0.939496,0.493644,0.058584,0.494584,0.029611,0.453449,0.046668,0.379958,0.045036,0.324811,0.056306,0.510150,0.993205,0.626411,0.999820,0.910592,0.957066,0.179746,0.946214,0.111963,0.841501,0.294415,0.890388,0.483847,0.044298,0.531749,0.070199,0.611500,0.154463,0.115970,0.115009,0.035369,0.154351,0.073869,0.999995,0.427024,0.995760,0.411409,0.999464,0.835379
Doench2016-80,-3.9000,-4.1514,1.000000,0.971819,0.724152,-28.9500,-30.6870,0.875000,0.650894,0.527923,0.077033,0.453095,0.060015,0.384721,0.975158,0.425008,0.320974,0.232611,0.996060,0.506983,1.000000,0.777295,1.000000,0.789910,0.936686,0.767915,0.249594,0.478774,0.938490,0.243716,0.077529,0.115151,0.076943,0.176134,0.999864,0.688240,0.983227,0.474117,0.986143,0.758230,0.991775,0.470499,0.999998,0.927404,0.926503,0.262184,0.931432,0.904971,0.955608,0.721508
Doench2016-81,-2.0200,-2.6124,0.750000,0.546877,0.558150,-32.5600,-33.9019,0.375000,0.377330,0.455645,0.985598,0.629983,0.088738,0.262096,0.053805,0.305799,0.223458,0.348267,0.221543,0.654824,0.629138,0.784602,0.421491,0.512840,0.966766,0.769432,0.993551,0.830824,0.999694,0.959948,0.617173,0.012351,0.587027,0.023288,0.585636,0.038696,0.069452,0.949717,0.417330,0.030078,0.415930,0.000026,0.420633,0.000010,0.471628,0.000606,0.996975,0.999723,0.997433,0.999784
Doench2016-82,0.0000,-0.1162,1.000000,0.956620,0.958506,-25.2100,-27.4223,0.625000,0.588247,0.424327,0.998323,0.877745,0.998448,0.433400,0.969820,0.249690,1.000000,0.148947,0.880462,0.917165,0.832643,0.254633,0.904631,0.008667,0.999397,0.006819,0.999504,0.010036,0.973605,0.082433,0.979887,0.200484,0.980449,0.590549,0.986935,0.745686,0.969461,0.011658,0.970756,0.016767,0.909659,0.122259,0.911627,0.926238,0.927355,0.944997,0.992479,0.948579,0.984686,0.989790
Doench2016-83,-3.9400,-4.2227,0.625000,0.625975,0.567355,-31.0100,-32.1972,0.500000,0.507547,0.565270,0.089638,0.954341,0.098286,0.959360,0.087405,0.989451,0.330194,0.994865,0.321385,0.991831,1.000000,0.575389,0.969948,0.471133,0.931388,0.265405,0.270931,0.001369,0.240178,0.001101,1.000000,0.043214,0.999957,0.997556,0.088316,0.060161,0.081749,0.001607,0.034611,0.000478,0.907347,0.003079,0.947065,0.999250,0.985771,0.999588,0.967202,0.998257,0.995738,0.997954
Doench2016-84,-4.9200,-4.9532,0.375000,0.380365,0.502825,-31.6400,-33.3490,0.125000,0.138475,0.468366,0.006102,0.488287,0.004806,0.468087,0.007855,0.911623,0.001779,0.835447,0.009347,0.790624,0.999926,0.856083,0.998404,0.884368,0.999999,0.958081,0.999477,0.697171,0.993533,0.290309,0.993114,0.488742,0.999230,0.590692,0.991899,0.550404,0.012012,0.184356,0.010632,0.024828,0.007565,0.000404,0.011848,0.089218,0.011880,0.088857,0.998437,0.094775,0.998648,0.074956
Doench2016-85,-3.3900,-3.9048,0.625000,0.614224,0.585282,-32.0200,-33.6017,0.375000,0.372423,0.392051,0.990705,0.566900,0.281042,0.308337,0.281897,0.312471,0.300515,0.475669,0.998128,0.555013,0.378803,0.553417,0.401717,0.972577,0.727643,0.390885,0.710889,0.014710,0.787208,0.040344,0.565257,0.048999,0.368044,0.622320,0.983950,0.656506,0.294379,0.085844,0.302659,0.126417,0.226787,0.047687,0.862126,0.140750,0.704720,0.902007,0.733585,0.878482,0.805583,0.141689
Doench2016-86,-3.3100,-3.8450,0.125000,0.267047,0.413622,-34.0800,-35.1319,0.375000,0.378978,0.432135,0.997511,0.999230,0.132860,0.068074,0.008521,0.001246,0.003761,0.000166,0.002512,0.000187,0.041730,0.014515,0.971741,0.996921,0.470054,0.998495,0.507854,0.980620,0.999690,0.517461,0.999874,0.997439,0.999957,0.036528,0.507082,0.000447,0.439437,0.005648,0.994960,0.004013,0.038842,0.023078,0.006845,0.993261,0.006028,0.982091,0.006650,0.990404,0.136534,0.032878
Doench2016-87,-7.3400,-7.3960,0.375000,0.374551,0.494278,-33.6600,-34.6240,0.375000,0.385997,0.470375,0.000647,0.412208,0.000532,0.420947,0.001210,0.455182,0.000059,0.973249,0.000656,0.951840,1.000000,0.834799,0.947233,0.853031,1.000000,0.427585,0.992498,0.972541,0.999603,0.007834,0.992115,0.003956,0.954602,0.006359,0.992316,0.006489,0.999999,0.998645,0.001285,0.945192,0.000527,0.009036,0.000972,0.057619,0.000486,0.004756,0.000819,0.067529,1.000000,0.998713
Doench2016-88,-0.8200,-1.2753,0.625000,0.778036,0.749036,-28.9700,-30.3284,0.375000,0.389003,0.538679,0.924721,0.970698,0.679976,0.536571,0.731197,0.412269,0.785443,0.583955,0.444589,0.826217,0.433015,0.757793,0.505177,0.762854,0.997782,0.748104,0.818227,0.409423,0.724420,0.440789,0.726058,0.409563,0.985838,0.803316,0.929630,0.057024,0.426477,0.026594,0.438680,0.026747,0.452008,0.987744,0.998093,0.954872,0.994838,0.995240,0.986711,0.034479,0.997849,0.029327
Doench2016-89,-1.3900,-1.8075,0.625000,0.565005,0.651564,-30.3700,-32.0319,0.875000,0.860989,0.478705,0.999694,0.801406,0.999829,0.791127,0.904703,0.980607,0.087979,0.054193,0.175228,0.005576,0.168484,0.010345,0.850737,0.025962,0.617241,0.003053,0.739874,0.005214,0.974550,0.003541,0.999286,0.003449,0.993646,0.001721,0.994755,0.999014,0.842361,0.942620,0.869108,0.999952,0.731647,0.999779,0.761878,0.999621,0.065627,0.944078,0.072640,0.999676,0.182021,0.003170
Doench2016-90,-0.8200,-1.3466,0.625000,0.779589,0.740385,-26.7800,-28.9567,0.625000,0.704970,0.499749,0.928226,0.847179,0.810666,0.624345,0.642906,0.376236,0.721480,0.396050,0.764746,0.217967,0.489650,0.132434,0.483762,0.096058,0.567056,0.179248,0.998000,0.228854,0.805072,0.305934,0.683059,0.327033,0.676356,0.623874,0.980780,0.774561,0.895966,0.801540,0.445545,0.608740,0.453384,0.701559,0.467210,0.629119,0.998332,0.843463,0.997998,0.842965,0.997499,0.437812
Doench2016-91,-1.7500,-2.4640,0.500000,0.502880,0.513346,-36.3800,-37.3962,0.375000,0.364213,0.347543,0.565999,0.885203,0.543038,0.885691,0.546346,0.117613,0.895659,0.115613,0.246459,0.133971,0.060212,0.003631,0.143408,0.003189,0.516639,0.003247,0.886034,0.997877,0.742549,0.031448,0.543714,0.855933,0.553835,0.003729,0.669110,0.000712,0.874694,0.000093,0.171191,0.000050,0.533109,0.005775,0.099920,0.052929,0.496434,0.996810,0.499509,0.907545,0.679071,0.949793
Doench2016-92,-0.7700,-1.5671,0.375000,0.511930,0.594460,-30.9900,-31.8814,0.375000,0.445721,0.432800,0.943956,0.989997,0.997010,0.977317,0.991036,0.977301,0.647635,0.183828,0.120705,0.981247,0.164690,0.044842,0.338476,0.002676,0.997599,0.000913,0.355241,0.000889,0.418863,0.001279,0.889591,0.022038,0.928958,0.907898,0.996004,0.157596,0.441602,0.023141,0.268840,0.034465,0.948902,0.107645,0.353821,0.246460,0.190208,0.998990,0.170804,0.998749,0.725261,0.998724
Doench2016-93,0.0000,-0.4637,1.000000,0.909012,0.859547,-30.9500,-32.8314,0.375000,0.449201,0.406305,0.971225,0.904662,0.571228,0.988756,0.641408,0.779585,0.997551,0.771842,0.908405,0.980664,0.772680,0.052264,0.890408,0.005990,0.982636,0.010933,0.953490,0.026352,0.809167,0.003177,0.759822,0.005264,0.660817,0.002996,0.794861,0.000801,0.951893,0.000495,0.840973,0.296217,0.814375,0.999652,0.976148,0.999716,0.958153,0.999334,0.955933,0.295797,0.979761,0.001599
Doench2016-94,-1.4100,-1.6263,0.750000,0.725223,0.779263,-28.0800,-29.1209,0.750000,0.611324,0.508304,0.998929,0.438095,0.999622,0.388226,0.998502,0.351260,0.907980,0.338135,0.789340,0.335191,0.900729,0.869732,0.998751,0.814076,0.992250,0.807291,0.096748,0.089366,0.104090,0.241396,0.996762,0.274863,0.999773,0.327855,0.999009,0.830325,0.992723,0.942633,0.077836,0.576803,0.084442,0.575534,0.999866,0.659724,0.883574,0.641722,0.831944,0.461455,0.932393,0.202395
